movie_id,title,genre,budget,production_house,release_year,duration_mins,language,imdb_rating,popularity_score
2909,Too Trip,Horror,44819154,Marvel Studios,2009,125,Tamil,7.5,77
2910,People Leader,Horror,165224039,DC,2022,139,Hindi,5.9,27
2911,Design Large,Thriller,38112561,MGM Studios,2025,158,Korean,5.0,16
2912,Catch System,Sci-Fi,122752471,Warner Bros,2007,115,Spanish,9.2,22
2913,Common Start,Horror,251935171,Universal Studios,2002,83,English,8.2,82
2914,Term Population,Romance,122486703,Marvel Studios,2009,156,Spanish,7.0,95
2915,Article Add,Sci-Fi,297110324,Sony Pictures,2020,88,French,7.2,65
2916,Trip True,Comedy,256637860,Lionsgate Films,2012,86,French,9.5,17
2917,Pass Tree,Comedy,197685896,MGM Studios,2018,99,Korean,7.5,28
2918,Make Watch,Documentary,235668927,Warner Bros,2016,96,Korean,9.0,75
2919,Campaign Arrive,Action,114095134,Warner Bros,2003,100,Tamil,5.4,78
2920,Win This,Sci-Fi,142754676,Lionsgate Films,2001,136,English,5.9,27
2921,Network There,Comedy,168609366,Lionsgate Films,2006,130,Spanish,6.8,59
2922,Everybody Across,Documentary,267486366,Marvel Studios,2000,138,English,5.6,50
2923,Arm Media,Horror,190650852,Sony Pictures,2000,80,French,9.3,49
2924,Physical Tv,Drama,88002207,Lionsgate Films,2004,95,Tamil,8.4,83
2925,Including Street,Drama,65919635,MGM Studios,2006,144,Korean,8.8,69
2926,Onto Word,Drama,259106791,Lionsgate Films,2025,113,Korean,5.2,34
2927,Hour Boy,Thriller,111590292,Warner Bros,2000,118,French,8.4,83
2928,Treatment Ahead,Horror,90174123,Universal Studios,2012,131,French,9.3,5
2929,Anything Another,Romance,292564168,DC,2007,92,Tamil,5.5,84
2930,Bank Land,Romance,111372052,DC,2016,173,Hindi,7.4,72
2931,Final Become,Comedy,61379261,Lionsgate Films,2021,119,Korean,6.3,20
2932,Seem Officer,Romance,98343071,Walt Disney,2000,129,French,5.7,72
2933,Early Dog,Comedy,255390756,Universal Studios,2009,151,French,8.1,29
2934,Trade When,Horror,136517100,Lionsgate Films,2003,90,French,6.6,44
2935,Born Maybe,Sci-Fi,195041058,Lionsgate Films,2025,160,French,6.4,34
2936,Participant Far,Drama,40326597,MGM Studios,2007,143,Spanish,8.3,14
2937,Western With,Thriller,221177835,Warner Bros,2022,130,Hindi,7.4,23
2938,Most Season,Documentary,215613663,Paramount Pictures,2013,146,Korean,6.9,47
2939,Rest Growth,Thriller,194745992,Lionsgate Films,2013,89,Tamil,8.7,40
2940,Evidence Policy,Comedy,261664934,Marvel Studios,2019,89,Spanish,6.2,100
2941,Public So,Action,295058051,Lionsgate Films,2025,118,Tamil,6.7,63
2942,Along Into,Drama,104073100,Warner Bros,2019,157,English,7.9,63
2943,Address Each,Horror,62730216,DC,2000,84,English,4.9,29
2944,Far Tonight,Comedy,180482539,Marvel Studios,2016,80,Hindi,5.9,96
2945,Indeed Everything,Thriller,222565630,Marvel Studios,2015,159,Tamil,8.3,34
2946,Lawyer Assume,Action,47724361,Universal Studios,2023,147,Korean,5.0,50
2947,Along Home,Romance,248105191,MGM Studios,2000,119,French,9.4,85
2948,Best Water,Comedy,184946494,Paramount Pictures,2007,147,French,9.1,49
2949,Lay Note,Documentary,205488793,Paramount Pictures,2021,109,Korean,6.8,5
2950,Recognize All,Horror,64442820,Universal Studios,2025,103,Tamil,6.8,56
2951,Their President,Romance,121109289,Legendary,2001,126,Spanish,8.5,73
2952,Prove Pressure,Documentary,85949897,Marvel Studios,2011,159,Korean,5.0,97
2953,Enter Operation,Sci-Fi,195299965,Paramount Pictures,2019,105,Tamil,8.3,63
2954,Tonight My,Documentary,4818771,Walt Disney,2003,167,Hindi,6.0,80
2955,Democratic This,Comedy,251474330,Paramount Pictures,2006,160,Tamil,8.2,53
2956,Foot Goal,Action,228638922,Lionsgate Films,2010,132,Spanish,7.3,69
2957,Feeling Possible,Horror,34735100,Universal Studios,2024,147,Hindi,7.9,61
2958,Interview Others,Thriller,187170136,Lionsgate Films,2012,141,Spanish,6.0,28
2959,Catch Rock,Thriller,221504710,Marvel Studios,2008,143,English,5.3,26
2960,Factor Speak,Drama,264067946,Sony Pictures,2015,164,Korean,8.9,98
2961,Data In,Sci-Fi,212370423,Marvel Studios,2023,122,Spanish,6.7,95
2962,Perform Turn,Horror,207701139,MGM Studios,2008,154,French,5.8,57
2963,Food Morning,Comedy,188298410,DC,2020,174,Tamil,5.9,57
2964,Daughter Establish,Romance,172646369,Universal Studios,2022,161,Tamil,5.8,100
2965,Far Sort,Sci-Fi,130567102,Paramount Pictures,2015,101,Spanish,7.7,72
2966,Entire Speech,Romance,282437562,MGM Studios,2012,120,Tamil,7.7,34
2967,Politics Decide,Sci-Fi,15487761,Warner Bros,2014,124,Hindi,7.3,5
2968,Skill Prove,Documentary,282844916,Universal Studios,2011,109,Spanish,5.6,94
2969,Film North,Sci-Fi,217312583,MGM Studios,2006,103,French,7.5,32
2970,Take Station,Horror,204890079,Marvel Studios,2023,147,English,8.0,36
2971,Power Your,Action,255862593,Warner Bros,2014,106,English,9.3,36
2972,Guy Discuss,Comedy,189843349,Universal Studios,2023,129,Tamil,5.4,91
2973,Still Feel,Romance,16737882,DC,2003,85,French,8.9,53
2974,Cover Kitchen,Sci-Fi,278307400,Warner Bros,2017,137,French,7.4,27
2975,Nothing Live,Thriller,157418071,Sony Pictures,2014,115,French,6.6,89
2976,Majority Particularly,Horror,232865750,Universal Studios,2007,107,Tamil,9.0,26
2977,Environment Our,Documentary,142978904,Walt Disney,2010,156,Tamil,8.4,91
2978,Receive Health,Romance,38482074,Universal Studios,2002,82,Tamil,7.6,56
2979,Ago Carry,Action,260275752,Lionsgate Films,2003,167,Spanish,6.1,51
2980,Seem Health,Romance,278964002,Marvel Studios,2018,139,Korean,7.3,61
2981,What Yourself,Thriller,279297578,Warner Bros,2007,82,Korean,4.9,33
2982,President Ask,Thriller,173567529,Paramount Pictures,2020,127,Hindi,8.0,61
2983,Go Reduce,Thriller,184284229,Universal Studios,2025,124,French,8.3,83
2984,Few Republican,Drama,221060369,Universal Studios,2005,177,Korean,4.6,52
2985,Travel Ever,Documentary,180379385,Sony Pictures,2024,140,English,6.9,82
2986,Happy Community,Comedy,86856704,MGM Studios,2005,110,French,6.5,13
2987,Allow Research,Thriller,59941652,Legendary,2006,142,Korean,5.8,77
2988,They How,Romance,56004593,Warner Bros,2007,143,Korean,9.2,58
2989,Quite Guess,Action,180565127,Lionsgate Films,2024,81,Korean,7.4,98
2990,Show Economy,Action,218144135,DC,2003,83,Korean,5.8,64
2991,Onto Among,Action,245313148,Lionsgate Films,2006,177,Spanish,7.9,39
2992,Next Blood,Documentary,286029097,Marvel Studios,2016,105,English,5.6,67
2993,Ago Sport,Sci-Fi,249270659,Warner Bros,2013,122,French,5.9,87
2994,Safe Later,Action,157258426,Marvel Studios,2019,96,Korean,5.4,8
2995,Machine Leave,Action,102544952,Walt Disney,2014,150,Spanish,5.7,85
2996,Economy North,Horror,138615495,Warner Bros,2023,90,Korean,7.0,67
2997,Pretty Few,Sci-Fi,270818315,Marvel Studios,2008,114,English,7.3,85
2998,Heavy Like,Sci-Fi,116755855,Universal Studios,2006,103,French,4.7,81
2999,Identify Soon,Sci-Fi,234922061,Universal Studios,2022,123,Tamil,6.6,80
3000,Continue Drive,Action,67678249,DC,2005,106,French,4.7,17
3001,Move Stay,Horror,205600109,Warner Bros,2007,82,Spanish,8.6,22
3002,Authority Cause,Thriller,193315989,Sony Pictures,2011,113,English,9.4,4
3003,Present Recognize,Documentary,63996132,DC,2008,87,Tamil,7.9,27
3004,Level Report,Drama,14827655,Walt Disney,2004,160,Spanish,6.3,12
3005,Reduce Surface,Sci-Fi,3351043,Universal Studios,2009,96,Tamil,4.9,69
3006,Relate East,Drama,21928321,Sony Pictures,2016,96,English,6.0,16
3007,Deal Guess,Action,128514270,Universal Studios,2011,118,Spanish,5.9,58
3008,Together Drop,Thriller,278135610,DC,2014,176,Korean,7.5,27
3009,West Choice,Drama,146435778,DC,2020,167,Hindi,5.7,14
3010,Put History,Sci-Fi,46443823,Lionsgate Films,2005,142,Tamil,8.8,25
3011,Should Such,Drama,235392894,Marvel Studios,2004,155,Hindi,8.8,13
3012,Hope Enter,Sci-Fi,100141748,DC,2011,162,Korean,7.9,100
3013,Stock Down,Comedy,181680405,DC,2018,85,Tamil,4.8,66
3014,Performance Offer,Comedy,228215533,MGM Studios,2010,118,Hindi,8.2,59
3015,Return Computer,Horror,56466333,DC,2000,170,Hindi,7.1,37
3016,Rise Yeah,Comedy,175665680,Universal Studios,2016,153,Tamil,7.8,37
3017,Do Treatment,Horror,156950704,Universal Studios,2007,122,English,6.7,53
3018,Whom More,Sci-Fi,187116911,DC,2019,169,Tamil,6.3,43
3019,Create Class,Comedy,34287629,Lionsgate Films,2024,171,Tamil,7.8,58
3020,Study Professor,Documentary,178025337,Marvel Studios,2014,178,Korean,7.6,64
3021,Similar Spend,Romance,200771749,MGM Studios,2005,127,Hindi,8.9,16
3022,Red Through,Drama,117407092,Lionsgate Films,2014,98,Hindi,8.2,32
3023,Positive Tough,Documentary,253295595,MGM Studios,2001,82,Korean,4.8,37
3024,Realize Education,Sci-Fi,196521994,MGM Studios,2009,150,Hindi,7.3,95
3025,Consumer Agent,Horror,248951208,Marvel Studios,2023,93,Korean,6.6,26
3026,Safe Miss,Sci-Fi,227437932,Paramount Pictures,2003,99,Hindi,6.3,29
3027,At Organization,Sci-Fi,17037516,Legendary,2024,137,Korean,6.7,80
3028,Ago Could,Action,202650917,Marvel Studios,2003,180,Tamil,9.1,20
3029,Happen Design,Documentary,80202042,Paramount Pictures,2012,126,Tamil,8.5,37
3030,Commercial Especially,Sci-Fi,61760755,Warner Bros,2008,93,Korean,9.0,82
3031,Top Interview,Action,31001508,DC,2009,126,Hindi,7.3,38
3032,Increase White,Sci-Fi,191936208,MGM Studios,2010,126,Korean,8.5,16
3033,Score These,Horror,116260613,Warner Bros,2011,164,Korean,8.0,98
3034,Quickly Particularly,Horror,223673243,Lionsgate Films,2001,151,Spanish,6.3,1
3035,Energy Throughout,Romance,50208415,Universal Studios,2016,133,French,4.8,26
3036,Same Just,Comedy,255288563,Walt Disney,2011,122,French,6.9,42
3037,Society Tv,Drama,51191911,MGM Studios,2014,154,Tamil,5.6,72
3038,Quite Thank,Horror,25817314,MGM Studios,2021,111,English,7.8,54
3039,Economic Of,Action,282058453,MGM Studios,2016,144,Spanish,6.3,87
3040,Evening Whole,Action,48242009,Universal Studios,2011,127,Spanish,5.5,11
3041,Ball Though,Comedy,58996482,DC,2006,102,English,5.3,37
3042,Herself Show,Action,18705095,MGM Studios,2022,104,French,7.9,31
3043,Heavy Team,Thriller,233695471,Warner Bros,2015,155,English,5.4,1
3044,Represent Culture,Thriller,292705159,Lionsgate Films,2020,137,Spanish,5.3,84
3045,Certain Special,Comedy,286774122,MGM Studios,2006,147,Hindi,5.9,58
3046,Money Away,Comedy,222305774,Paramount Pictures,2013,131,Tamil,8.2,35
3047,Care Note,Drama,5242429,Lionsgate Films,2007,118,Spanish,8.0,24
3048,Tax Including,Romance,101044773,Sony Pictures,2013,117,Korean,5.9,94
3049,Center Word,Horror,165794718,Marvel Studios,2000,112,Korean,7.7,25
3050,Child Congress,Drama,266699937,MGM Studios,2013,132,Tamil,6.7,84
3051,Think Yet,Sci-Fi,279251159,Walt Disney,2021,168,Spanish,6.9,39
3052,Field They,Romance,91604878,Marvel Studios,2012,147,Korean,7.8,40
3053,Indeed Well,Romance,207170354,MGM Studios,2006,152,Spanish,8.0,32
3054,Question Reality,Comedy,176576363,DC,2025,135,Korean,6.1,19
3055,North Cold,Thriller,150866840,Universal Studios,2004,160,Korean,8.5,75
3056,Voice Position,Action,299242163,MGM Studios,2025,128,Hindi,8.3,76
3057,Analysis Even,Horror,210633523,Sony Pictures,2021,146,English,9.3,16
3058,So Pick,Drama,75681535,MGM Studios,2025,98,Tamil,7.8,84
3059,People Campaign,Drama,143963182,Sony Pictures,2017,142,Tamil,5.4,7
3060,Political Season,Thriller,252100109,Warner Bros,2007,142,French,7.3,35
3061,Long But,Action,208664952,Walt Disney,2006,145,Korean,7.0,39
3062,Become House,Sci-Fi,267165774,Lionsgate Films,2007,86,Hindi,8.4,42
3063,List Ahead,Horror,175779280,Paramount Pictures,2021,131,French,8.6,48
3064,Maybe Break,Documentary,270732370,Sony Pictures,2017,166,English,4.8,46
3065,Significant Point,Sci-Fi,37026107,Legendary,2012,161,French,6.9,55
3066,Another Reduce,Romance,138142737,MGM Studios,2008,107,Korean,9.1,22
3067,Sound Third,Documentary,20553357,DC,2013,93,Hindi,9.3,46
3068,Trip Election,Thriller,135921239,Marvel Studios,2005,85,English,6.0,12
3069,Deep She,Horror,238875055,Marvel Studios,2014,171,English,8.8,18
3070,Bed Phone,Action,134981667,DC,2002,160,Spanish,5.0,68
3071,Just Into,Sci-Fi,12651214,DC,2013,127,French,5.0,29
3072,Fear Play,Sci-Fi,294845633,DC,2001,149,English,7.6,25
3073,First Fill,Drama,100753266,MGM Studios,2016,140,Korean,6.6,27
3074,Hold Decision,Drama,264049836,MGM Studios,2022,171,English,8.4,17
3075,Assume Reality,Thriller,110766070,Lionsgate Films,2003,80,Korean,4.7,96
3076,Side Capital,Comedy,264638811,Universal Studios,2001,126,Tamil,5.1,11
3077,Beautiful Service,Romance,188674895,Paramount Pictures,2020,179,Hindi,7.4,99
3078,Standard Then,Horror,195266468,MGM Studios,2019,82,Hindi,8.7,61
3079,Parent Expert,Action,97738946,DC,2019,159,Korean,5.0,15
3080,West Open,Romance,116732612,DC,2016,104,English,6.1,1
3081,Condition Success,Documentary,258233569,DC,2003,108,English,6.6,2
3082,Blood Item,Drama,76126312,Walt Disney,2012,150,Spanish,6.8,44
3083,Door Condition,Thriller,247907748,Walt Disney,2009,137,Tamil,9.3,20
3084,Expert Improve,Action,153159159,Warner Bros,2002,158,Tamil,6.7,32
3085,Development Seat,Comedy,97430192,Sony Pictures,2013,132,Hindi,6.5,6
3086,Ever Create,Drama,120004824,Warner Bros,2012,91,Korean,9.3,44
3087,Education Campaign,Action,225691183,Legendary,2008,138,Hindi,6.2,20
3088,Better Vote,Horror,246297834,Legendary,2001,166,Tamil,6.5,61
3089,Else Most,Action,78295128,Paramount Pictures,2023,120,English,4.5,46
3090,Leg While,Horror,296203376,Paramount Pictures,2001,134,Spanish,4.5,60
3091,Do West,Comedy,39116758,Legendary,2002,169,Spanish,5.0,50
3092,Gun Land,Documentary,109775110,Legendary,2007,126,Tamil,7.4,30
3093,Admit Industry,Thriller,9964675,DC,2008,147,Hindi,8.2,90
3094,Program Pm,Sci-Fi,44970078,Sony Pictures,2010,140,English,9.0,75
3095,Nice Technology,Romance,102117204,Legendary,2003,170,Spanish,5.6,19
3096,Feel Realize,Romance,95831574,Sony Pictures,2021,113,Korean,8.2,43
3097,Not Painting,Sci-Fi,60253806,MGM Studios,2000,98,French,4.7,9
3098,Others View,Comedy,174405982,Marvel Studios,2017,144,English,8.4,13
3099,This Democrat,Action,119840442,Warner Bros,2009,130,Hindi,8.1,29
3100,Thank Make,Horror,110029203,Warner Bros,2000,120,Korean,8.0,48
3101,Go Possible,Romance,104888700,Paramount Pictures,2022,86,English,7.4,70
3102,Age And,Romance,65165731,Sony Pictures,2024,113,Tamil,6.8,58
3103,Affect Value,Action,79770998,Walt Disney,2025,139,English,8.6,96
3104,Peace Modern,Romance,237672098,Universal Studios,2003,103,Hindi,8.0,80
3105,Go Floor,Drama,297245020,Warner Bros,2006,160,Spanish,8.2,12
3106,Street Figure,Documentary,290414680,DC,2012,147,English,6.8,78
3107,Recognize Stop,Documentary,202313571,Universal Studios,2011,157,English,7.0,95
3108,Activity Effort,Thriller,129301290,Universal Studios,2024,169,English,9.4,88
3109,Or Point,Sci-Fi,195929058,MGM Studios,2002,179,Korean,7.5,71
3110,Produce Modern,Thriller,133794334,Walt Disney,2015,155,Tamil,9.5,49
3111,Expert Those,Romance,269203341,Universal Studios,2016,157,French,8.6,93
3112,Either Common,Romance,24171548,Sony Pictures,2011,170,French,8.5,38
3113,Whom Fill,Sci-Fi,81123717,DC,2018,105,Hindi,6.8,85
3114,Beautiful Use,Documentary,206190750,DC,2000,153,Hindi,6.5,2
3115,Boy Fly,Documentary,289828317,DC,2013,98,French,9.2,24
3116,Billion Station,Documentary,60409839,MGM Studios,2021,100,Korean,4.6,17
3117,Operation Win,Horror,35818698,Walt Disney,2017,135,Spanish,8.8,3
3118,Never Top,Comedy,15167781,MGM Studios,2025,108,Korean,8.7,76
3119,Cover Subject,Comedy,150431650,MGM Studios,2000,151,English,7.8,7
3120,Assume Woman,Action,106390274,Legendary,2015,168,Korean,7.8,68
3121,Worry Drop,Action,186073234,Lionsgate Films,2014,139,Korean,8.8,7
3122,Call Knowledge,Comedy,149997900,MGM Studios,2014,97,French,6.4,17
3123,Everybody Knowledge,Comedy,57468737,MGM Studios,2010,134,French,7.8,95
3124,Whether Media,Horror,165233472,Sony Pictures,2000,142,Korean,5.5,41
3125,Wear Born,Sci-Fi,210564048,MGM Studios,2021,94,Spanish,8.6,20
3126,Fund Out,Action,191106615,Walt Disney,2006,127,Korean,5.7,94
3127,Chair Process,Documentary,152563539,Lionsgate Films,2025,165,Spanish,5.4,6
3128,Car Lead,Action,267282120,DC,2003,134,Korean,8.2,93
3129,Could Include,Horror,254877489,Warner Bros,2011,149,English,7.3,94
3130,Necessary May,Comedy,264101310,Paramount Pictures,2008,145,Korean,9.2,37
3131,Win Technology,Documentary,243196875,MGM Studios,2007,127,Spanish,9.1,86
3132,Bag Develop,Sci-Fi,296314493,Marvel Studios,2006,148,Tamil,6.4,78
3133,Unit Get,Documentary,67677083,Legendary,2011,98,English,8.7,79
3134,Base Style,Thriller,34061586,Sony Pictures,2008,134,French,7.4,20
3135,Front Choice,Horror,264551274,Walt Disney,2018,91,Spanish,6.6,75
3136,Because Mean,Thriller,114182516,DC,2007,166,English,5.6,10
3137,Radio Lot,Thriller,299024050,Paramount Pictures,2017,107,English,6.1,51
3138,Remain Amount,Drama,277810420,Paramount Pictures,2011,109,Tamil,6.1,43
3139,Candidate Must,Drama,228378621,Legendary,2001,97,Spanish,7.9,100
3140,Level Section,Documentary,137140325,Paramount Pictures,2016,95,English,5.4,21
3141,Use Particular,Horror,106746318,Marvel Studios,2023,127,English,6.8,74
3142,With Particular,Drama,69469667,Legendary,2018,108,English,6.7,59
3143,Mouth Attorney,Horror,181199164,Universal Studios,2025,111,Spanish,7.8,88
3144,Parent Today,Documentary,201532918,Universal Studios,2010,121,Korean,8.0,64
3145,Wife Several,Documentary,43347089,Paramount Pictures,2009,106,English,9.1,86
3146,Clear Authority,Romance,114646399,Marvel Studios,2020,120,Tamil,6.2,65
3147,Among Game,Comedy,37888219,DC,2015,125,English,8.8,19
3148,Smile It,Documentary,85783260,Universal Studios,2019,114,Spanish,4.7,25
3149,Three Much,Horror,201338679,Paramount Pictures,2020,125,Korean,5.4,79
3150,Four Sort,Romance,106806059,Warner Bros,2018,92,Korean,7.2,59
3151,Here Professor,Action,280631471,Lionsgate Films,2010,121,English,6.5,98
3152,Remember Develop,Romance,123314895,MGM Studios,2020,114,Hindi,8.5,8
3153,Design Bag,Comedy,9397459,Marvel Studios,2004,142,French,7.5,34
3154,Best Police,Thriller,188264711,Marvel Studios,2018,99,English,9.1,1
3155,Current Example,Comedy,282627173,Walt Disney,2016,149,French,7.6,79
3156,Material History,Comedy,115959034,Legendary,2024,160,Spanish,5.7,58
3157,Also Network,Sci-Fi,113816552,Lionsgate Films,2009,144,French,4.9,12
3158,Popular Mother,Sci-Fi,269158701,Universal Studios,2006,118,Korean,6.3,7
3159,Question Training,Comedy,222210260,Marvel Studios,2021,100,Korean,5.4,43
3160,Rise Create,Sci-Fi,153381330,Sony Pictures,2005,80,Tamil,9.3,30
3161,Both Development,Sci-Fi,135572300,Sony Pictures,2019,170,French,5.3,85
3162,Media Stock,Thriller,153734828,Universal Studios,2015,90,Korean,5.7,38
3163,Chair Method,Thriller,149280972,Sony Pictures,2012,87,Spanish,9.1,34
3164,Century Customer,Documentary,27622014,Universal Studios,2013,86,Tamil,9.1,68
3165,Face Develop,Comedy,28633465,Paramount Pictures,2018,179,Hindi,5.0,25
3166,Matter Leg,Sci-Fi,72651681,Walt Disney,2008,160,French,4.9,23
3167,Water List,Action,92513399,Legendary,2009,161,English,6.9,52
3168,Lead News,Comedy,206605323,Lionsgate Films,2001,157,Hindi,6.7,86
3169,Method Mean,Comedy,284887448,DC,2008,95,Tamil,5.6,26
3170,Capital Blue,Horror,211488698,DC,2023,81,Tamil,7.1,77
3171,Police Dream,Comedy,177490497,Sony Pictures,2022,177,Hindi,7.3,57
3172,Fact Say,Comedy,201365768,Paramount Pictures,2017,101,Spanish,4.8,43
3173,Security Join,Drama,164218283,MGM Studios,2005,101,English,8.6,15
3174,Treatment Language,Comedy,153009798,Legendary,2018,154,Spanish,5.9,15
3175,As Book,Romance,60140908,Marvel Studios,2000,176,English,5.6,66
3176,Professor Opportunity,Sci-Fi,214015042,MGM Studios,2018,104,Spanish,5.1,22
3177,Series Think,Horror,173575776,Legendary,2000,95,Tamil,8.6,4
3178,Each Local,Comedy,242712490,Marvel Studios,2001,99,English,7.6,65
3179,Clear Guy,Romance,165939449,Sony Pictures,2019,144,Spanish,9.3,51
3180,Phone Security,Horror,196414092,MGM Studios,2009,149,English,8.0,19
3181,Little Trip,Documentary,101189648,MGM Studios,2003,111,French,6.4,86
3182,Now Sometimes,Sci-Fi,55643359,Sony Pictures,2009,114,French,7.7,16
3183,Democratic My,Sci-Fi,103751054,Legendary,2023,94,Spanish,7.8,13
3184,Buy Four,Comedy,103374895,Universal Studios,2016,120,Tamil,5.6,46
3185,Sort Them,Horror,287485187,Legendary,2007,117,Tamil,7.2,92
3186,Inside Nation,Action,68315163,Legendary,2023,174,Hindi,6.5,51
